,Title,Organization,Skills,Ratings,Review counts,Metadata
1874,,," Social Media, Typography, Content Creation, Social Media Management, Web Content, Video Editing, Digital Design, Generative AI, Graphic Design, Content Marketing, Logo Design, Content Strategy, Customer Engagement, Adobe Photoshop, Creative Design, Visual Design, Storytelling, Infographics, Color Theory, Branding",,,Beginner Â· Professional Certificate Â· 3 - 6 Months
1875,,," Social Media, Typography, Content Creation, Social Media Management, Web Content, Video Editing, Digital Design, Generative AI, Graphic Design, Content Marketing, Logo Design, Content Strategy, Customer Engagement, Adobe Photoshop, Creative Design, Visual Design, Storytelling, Infographics, Color Theory, Branding",,,Beginner Â· Professional Certificate Â· 3 - 6 Months
1876,,," Social Media, Typography, Content Creation, Social Media Management, Web Content, Video Editing, Digital Design, Generative AI, Graphic Design, Content Marketing, Logo Design, Content Strategy, Customer Engagement, Adobe Photoshop, Creative Design, Visual Design, Storytelling, Infographics, Color Theory, Branding",,,Beginner Â· Professional Certificate Â· 3 - 6 Months
1877,,," Social Media, Typography, Content Creation, Social Media Management, Web Content, Video Editing, Digital Design, Generative AI, Graphic Design, Content Marketing, Logo Design, Content Strategy, Customer Engagement, Adobe Photoshop, Creative Design, Visual Design, Storytelling, Infographics, Color Theory, Branding",,,Beginner Â· Professional Certificate Â· 3 - 6 Months
1878,,," Social Media, Typography, Content Creation, Social Media Management, Web Content, Video Editing, Digital Design, Generative AI, Graphic Design, Content Marketing, Logo Design, Content Strategy, Customer Engagement, Adobe Photoshop, Creative Design, Visual Design, Storytelling, Infographics, Color Theory, Branding",,,Beginner Â· Professional Certificate Â· 3 - 6 Months
1879,,," Social Media, Typography, Content Creation, Social Media Management, Web Content, Video Editing, Digital Design, Generative AI, Graphic Design, Content Marketing, Logo Design, Content Strategy, Customer Engagement, Adobe Photoshop, Creative Design, Visual Design, Storytelling, Infographics, Color Theory, Branding",,,Beginner Â· Professional Certificate Â· 3 - 6 Months
1880,,," Social Media, Typography, Content Creation, Social Media Management, Web Content, Video Editing, Digital Design, Generative AI, Graphic Design, Content Marketing, Logo Design, Content Strategy, Customer Engagement, Adobe Photoshop, Creative Design, Visual Design, Storytelling, Infographics, Color Theory, Branding",,,Beginner Â· Professional Certificate Â· 3 - 6 Months
1881,,," Social Media, Typography, Content Creation, Social Media Management, Web Content, Video Editing, Digital Design, Generative AI, Graphic Design, Content Marketing, Logo Design, Content Strategy, Customer Engagement, Adobe Photoshop, Creative Design, Visual Design, Storytelling, Infographics, Color Theory, Branding",,,Beginner Â· Professional Certificate Â· 3 - 6 Months
1882,,," Social Media, Typography, Content Creation, Social Media Management, Web Content, Video Editing, Digital Design, Generative AI, Graphic Design, Content Marketing, Logo Design, Content Strategy, Customer Engagement, Adobe Photoshop, Creative Design, Visual Design, Storytelling, Infographics, Color Theory, Branding",,,Beginner Â· Professional Certificate Â· 3 - 6 Months
1883,,," Social Media, Typography, Content Creation, Social Media Management, Web Content, Video Editing, Digital Design, Generative AI, Graphic Design, Content Marketing, Logo Design, Content Strategy, Customer Engagement, Adobe Photoshop, Creative Design, Visual Design, Storytelling, Infographics, Color Theory, Branding",,,Beginner Â· Professional Certificate Â· 3 - 6 Months
1884,,," Requirements Elicitation, Business Process Modeling, Data Storytelling, Business Analysis, Stakeholder Management, Systems Design, Pivot Tables And Charts, Process Mapping, Requirements Management, Systems Analysis, Dashboard, System Testing, Stakeholder Engagement, Computer Systems, Process Flow Diagrams, Software Testing, Cloud Computing, Application Deployment, Agile Methodology, Database Management",,,Beginner Â· Professional Certificate Â· 3 - 6 Months
1885,,," Requirements Elicitation, Business Process Modeling, Data Storytelling, Business Analysis, Stakeholder Management, Systems Design, Pivot Tables And Charts, Process Mapping, Requirements Management, Systems Analysis, Dashboard, System Testing, Stakeholder Engagement, Computer Systems, Process Flow Diagrams, Software Testing, Cloud Computing, Application Deployment, Agile Methodology, Database Management",,,Beginner Â· Professional Certificate Â· 3 - 6 Months
1886,,," Requirements Elicitation, Business Process Modeling, Data Storytelling, Business Analysis, Stakeholder Management, Systems Design, Pivot Tables And Charts, Process Mapping, Requirements Management, Systems Analysis, Dashboard, System Testing, Stakeholder Engagement, Computer Systems, Process Flow Diagrams, Software Testing, Cloud Computing, Application Deployment, Agile Methodology, Database Management",,,Beginner Â· Professional Certificate Â· 3 - 6 Months
1887,,," Requirements Elicitation, Business Process Modeling, Data Storytelling, Business Analysis, Stakeholder Management, Systems Design, Pivot Tables And Charts, Process Mapping, Requirements Management, Systems Analysis, Dashboard, System Testing, Stakeholder Engagement, Computer Systems, Process Flow Diagrams, Software Testing, Cloud Computing, Application Deployment, Agile Methodology, Database Management",,,Beginner Â· Professional Certificate Â· 3 - 6 Months
1888,,," Requirements Elicitation, Business Process Modeling, Data Storytelling, Business Analysis, Stakeholder Management, Systems Design, Pivot Tables And Charts, Process Mapping, Requirements Management, Systems Analysis, Dashboard, System Testing, Stakeholder Engagement, Computer Systems, Process Flow Diagrams, Software Testing, Cloud Computing, Application Deployment, Agile Methodology, Database Management",,,Beginner Â· Professional Certificate Â· 3 - 6 Months
1889,,," Requirements Elicitation, Business Process Modeling, Data Storytelling, Business Analysis, Stakeholder Management, Systems Design, Pivot Tables And Charts, Process Mapping, Requirements Management, Systems Analysis, Dashboard, System Testing, Stakeholder Engagement, Computer Systems, Process Flow Diagrams, Software Testing, Cloud Computing, Application Deployment, Agile Methodology, Database Management",,,Beginner Â· Professional Certificate Â· 3 - 6 Months
1890,,," Requirements Elicitation, Business Process Modeling, Data Storytelling, Business Analysis, Stakeholder Management, Systems Design, Pivot Tables And Charts, Process Mapping, Requirements Management, Systems Analysis, Dashboard, System Testing, Stakeholder Engagement, Computer Systems, Process Flow Diagrams, Software Testing, Cloud Computing, Application Deployment, Agile Methodology, Database Management",,,Beginner Â· Professional Certificate Â· 3 - 6 Months
1891,,," Requirements Elicitation, Business Process Modeling, Data Storytelling, Business Analysis, Stakeholder Management, Systems Design, Pivot Tables And Charts, Process Mapping, Requirements Management, Systems Analysis, Dashboard, System Testing, Stakeholder Engagement, Computer Systems, Process Flow Diagrams, Software Testing, Cloud Computing, Application Deployment, Agile Methodology, Database Management",,,Beginner Â· Professional Certificate Â· 3 - 6 Months
1892,,," Requirements Elicitation, Business Process Modeling, Data Storytelling, Business Analysis, Stakeholder Management, Systems Design, Pivot Tables And Charts, Process Mapping, Requirements Management, Systems Analysis, Dashboard, System Testing, Stakeholder Engagement, Computer Systems, Process Flow Diagrams, Software Testing, Cloud Computing, Application Deployment, Agile Methodology, Database Management",,,Beginner Â· Professional Certificate Â· 3 - 6 Months
1893,,," Requirements Elicitation, Business Process Modeling, Data Storytelling, Business Analysis, Stakeholder Management, Systems Design, Pivot Tables And Charts, Process Mapping, Requirements Management, Systems Analysis, Dashboard, System Testing, Stakeholder Engagement, Computer Systems, Process Flow Diagrams, Software Testing, Cloud Computing, Application Deployment, Agile Methodology, Database Management",,,Beginner Â· Professional Certificate Â· 3 - 6 Months
1894,,," Requirements Elicitation, Business Process Modeling, Data Storytelling, Business Analysis, Stakeholder Management, Systems Design, Pivot Tables And Charts, Process Mapping, Requirements Management, Systems Analysis, Dashboard, System Testing, Stakeholder Engagement, Computer Systems, Process Flow Diagrams, Software Testing, Cloud Computing, Application Deployment, Agile Methodology, Database Management",,,Beginner Â· Professional Certificate Â· 3 - 6 Months
1895,,," Requirements Elicitation, Business Process Modeling, Data Storytelling, Business Analysis, Stakeholder Management, Systems Design, Pivot Tables And Charts, Process Mapping, Requirements Management, Systems Analysis, Dashboard, System Testing, Stakeholder Engagement, Computer Systems, Process Flow Diagrams, Software Testing, Cloud Computing, Application Deployment, Agile Methodology, Database Management",,,Beginner Â· Professional Certificate Â· 3 - 6 Months
1896,,," Growth Strategies, Customer Acquisition Management, Entrepreneurial Finance, Sales Presentation, Key Performance Indicators (KPIs), Peer Review, Presentations, Financial Analysis, Entrepreneurship, Financial Statements, Storytelling, Business Valuation, Target Market, Risk Analysis, Market Opportunities, Customer Demand Planning, Proposal Development, Brand Strategy, New Product Development, Finance",,,Beginner Â· Specialization Â· 3 - 6 Months
1897,,," Growth Strategies, Customer Acquisition Management, Entrepreneurial Finance, Sales Presentation, Key Performance Indicators (KPIs), Peer Review, Presentations, Financial Analysis, Entrepreneurship, Financial Statements, Storytelling, Business Valuation, Target Market, Risk Analysis, Market Opportunities, Customer Demand Planning, Proposal Development, Brand Strategy, New Product Development, Finance",,,Beginner Â· Specialization Â· 3 - 6 Months
